category,source_page,source_title,link_text,url,final_url,content_type,filename,path,bytes,sha256
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/dsm-5-fact-sheets,Psychiatry.org - DSM-5 Fact Sheets,Somatic Symptom Disorder,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Somatic-Symptom-Disorder.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Somatic-Symptom-Disorder.pdf,application/pdf,bf67ad250c_APA_DSM-5-Somatic-Symptom-Disorder.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/bf67ad250c_APA_DSM-5-Somatic-Symptom-Disorder.pdf,236987,bf67ad250c246e996dccb4904dd3280bb1fda7c8e9cceb2fe0d1c5e003bd68cc
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/dsm-5-fact-sheets,Psychiatry.org - DSM-5 Fact Sheets,Substance-Related and Addictive Disorders,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Substance-Use-Disorder.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Substance-Use-Disorder.pdf,application/pdf,c794190c04_APA_DSM-5-Substance-Use-Disorder.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/c794190c04_APA_DSM-5-Substance-Use-Disorder.pdf,231986,c794190c040e87ead76ac5019e97aadbf107d6b23ea41fcf0e0db803e06780d0
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/submit-proposals,Psychiatry.org - Submit Proposals for Making Changes to DSM-5-TR,"Sample of the proposal form – Types 1,2,3,5,6, and 7 (.pdf)",https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Sample-Proposal-Form-Types-1-2-3-5-6-7.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Sample-Proposal-Form-Types-1-2-3-5-6-7.pdf,application/pdf,b463f1234f_DSM5-Sample-Proposal-Form-Types-1-2-3-5-6-7.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/b463f1234f_DSM5-Sample-Proposal-Form-Types-1-2-3-5-6-7.pdf,91229,b463f1234f53cd0c6a6de9d0086fa1d8bd1e7a7db1d13fdc65e5c7d6fb279a93
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/coding-updates/2016-coding-updates,Psychiatry.org - 2016 DSM-5 Diagnoses and New ICD-10-CM Codes,Download Tables,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Coding-Updates-AtaGlance-September2016.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Coding-Updates-AtaGlance-September2016.pdf,application/pdf,871b84b024_ICD10-Coding-Updates-AtaGlance-September2016.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/871b84b024_ICD10-Coding-Updates-AtaGlance-September2016.pdf,434847,871b84b024383890369c8e828a407ccb31819fc779e6b9f2a18eb45bf811c2d6
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/coding-updates/2017-coding-updates,Psychiatry.org - 2017 DSM-5 Diagnoses and New ICD-10-CM Codes,Download Easy-to-Print Guide (.pdf),https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-Listed-by-DSM5-October-2017.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-Listed-by-DSM5-October-2017.pdf,application/pdf,87151b5bbf_ICD10-Changes-Listed-by-DSM5-October-2017.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/87151b5bbf_ICD10-Changes-Listed-by-DSM5-October-2017.pdf,61189,87151b5bbfa863dcf5c233bbd0bda811295b715ef7ad285a6cba28f1e1a965bf
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/submit-proposals,Psychiatry.org - Submit Proposals for Making Changes to DSM-5-TR,Sample of the proposal form – Type 4 (.pdf),https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Sample-Proposal-Form-Type-4.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Sample-Proposal-Form-Type-4.pdf,application/pdf,ffd3d7ef41_DSM5-Sample-Proposal-Form-Type-4.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/ffd3d7ef41_DSM5-Sample-Proposal-Form-Type-4.pdf,34757,ffd3d7ef41a9f3213635f5196698b991ed81365f8e7e7f885eadf4632bf6c88e
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/coding-updates/2018-coding-updates,Psychiatry.org - 2018 DSM-5 Diagnoses and New ICD-10-CM Codes,Download Easy-to-Print Guide (.pdf),https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2018.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2018.pdf,application/pdf,2f571b6040_ICD10-Changes-October-2018.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/2f571b6040_ICD10-Changes-October-2018.pdf,106901,2f571b60402f2226e9e8d242af60ed32fcddf39c3a4946ceb1e3e196a3e8b475
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/dsm-5-fact-sheets,Psychiatry.org - DSM-5 Fact Sheets,Schizophrenia,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Schizophrenia.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/APA_DSM-5-Schizophrenia.pdf,application/pdf,774fdf8e57_APA_DSM-5-Schizophrenia.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/774fdf8e57_APA_DSM-5-Schizophrenia.pdf,152751,774fdf8e574c93b4dae0120b3851852f84027d83d3afb406b7b91740a6785e59
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/dsm5tr-code-updates,Psychiatry.org - Changes to ICD-10-CM Codes for DSM-5-TR Diagnoses,Download the September 2025 Listing of the ICD-10-CM code updates for the DSM-5-TR ™ (.pdf),https://www.psychiatry.org/getmedia/a44e25b9-d139-4901-a579-8f52450bca9a/APA-DSM5TR-ICD10CM-Code-Updates-092025.pdf,https://www.psychiatry.org/getmedia/a44e25b9-d139-4901-a579-8f52450bca9a/APA-DSM5TR-ICD10CM-Code-Updates-092025.pdf,application/pdf,795d8c54e9_APA-DSM5TR-ICD10CM-Code-Updates-092025.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/795d8c54e9_APA-DSM5TR-ICD10CM-Code-Updates-092025.pdf,35718,795d8c54e98e7f6f8b8f7add8eb3263ec03c20eb252a61ba9c2aeb49a2073e31
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care,Psychiatry.org - Collaborative Care Model,APA Summary – Economic Impact of Integrated Medical-Behavioral Healthcare: Implications for Psychiatry (.pdf),https://www.psychiatry.org/getmedia/6149bd32-c46e-4f6b-873f-9f4fbfbb4c20/Milliman-Summary-Report-Economic-Impact-Integrated-Implications-Psychiatry.pdf,https://www.psychiatry.org/getmedia/6149bd32-c46e-4f6b-873f-9f4fbfbb4c20/Milliman-Summary-Report-Economic-Impact-Integrated-Implications-Psychiatry.pdf,application/pdf,e206e472d0_Milliman-Summary-Report-Economic-Impact-Integrated-Implications-Psychiatry.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/e206e472d0_Milliman-Summary-Report-Economic-Impact-Integrated-Implications-Psychiatry.pdf,331809,e206e472d0edad10f710ca6f92a14bc05e96440ab31eb24b1b60e99814d52323
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/dsm5tr-code-updates,Psychiatry.org - Changes to ICD-10-CM Codes for DSM-5-TR Diagnoses,Download the September 2023 Listing of the ICD-10-CM code updates for the DSM-5-TR ™ (.pdf),https://www.psychiatry.org/getmedia/d2895a89-d0e6-46f9-a024-253a64667131/APA-DSM5TR-ICD10CM-Code-Updates-092023.pdf,https://www.psychiatry.org/getmedia/d2895a89-d0e6-46f9-a024-253a64667131/APA-DSM5TR-ICD10CM-Code-Updates-092023.pdf,application/pdf,667fcb0eb9_APA-DSM5TR-ICD10CM-Code-Updates-092023.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/667fcb0eb9_APA-DSM5TR-ICD10CM-Code-Updates-092023.pdf,96391,667fcb0eb939176b83bfe6124420e226288c0c0afa140e27472a9045427f0231
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/dsm5tr-code-updates,Psychiatry.org - Changes to ICD-10-CM Codes for DSM-5-TR Diagnoses,Download the September 2024 Listing of the ICD-10-CM code updates for the DSM-5-TR ™ (.pdf),https://www.psychiatry.org/getmedia/172db6ec-8146-4bb4-be2a-49e9c61bcc94/APA-DSM5TR-ICD10CM-Code-Updates-092024.pdf,https://www.psychiatry.org/getmedia/172db6ec-8146-4bb4-be2a-49e9c61bcc94/APA-DSM5TR-ICD10CM-Code-Updates-092024.pdf,application/pdf,2be1b3e174_APA-DSM5TR-ICD10CM-Code-Updates-092024.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/2be1b3e174_APA-DSM5TR-ICD10CM-Code-Updates-092024.pdf,107076,2be1b3e174fff6e3c90d56df25ac60e55ed0d595bbe6bb345de3fd0f0ef78d0f
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/dsm5tr-code-updates,Psychiatry.org - Changes to ICD-10-CM Codes for DSM-5-TR Diagnoses,Download the Sept. 2022 listing of ICD-10-CM code updates for the DSM-5-T5 ™ (.pdf).,https://www.psychiatry.org/getmedia/de1bf4c9-c75e-4e89-add8-3dd6e9c29de9/APA-DSM5TR-ICD10CM-Code-Updates-092022.pdf,https://www.psychiatry.org/getmedia/de1bf4c9-c75e-4e89-add8-3dd6e9c29de9/APA-DSM5TR-ICD10CM-Code-Updates-092022.pdf,application/pdf,e858dca2bb_APA-DSM5TR-ICD10CM-Code-Updates-092022.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/e858dca2bb_APA-DSM5TR-ICD10CM-Code-Updates-092022.pdf,338588,e858dca2bb4aa20f18c7b907f259d8fab02fd6f4fa4f88ba386be7515c5ad404
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-criteria-text,Psychiatry.org - Updates to DSM-5 Criteria & Text,Intellectual Developmental Disorder (Intellectual Disability) (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Practice/DSM/IDD-Text-Update.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/IDD-Text-Update.pdf,application/pdf,092cd4fc3e_IDD-Text-Update.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/092cd4fc3e_IDD-Text-Update.pdf,166744,092cd4fc3ed09b802e4e86701e1f037668b6f3cf3f0bee4589e6894a13cbf1e9
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,One Pager – Collaborative Care Model for Mental Health (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/CCM-for-MH-One-Pager.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/CCM-for-MH-One-Pager.pdf,application/pdf,b477660852_CCM-for-MH-One-Pager.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/b477660852_CCM-for-MH-One-Pager.pdf,221189,b4776608523f1539da8c32f970721c35201cc527800f6a3babeeb391d8b6729b
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,Integration of Mental Health Into Primary Care: The Collaborative Care Model,https://www.psychiatry.org/File Library/Psychiatrists/Practice/Professional-Topics/Integrated-Care/Private/Integration-of-Mental-Health-Into-Primary-Care-The-Collaborative-Care-Model.pptx,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Professional-Topics/Integrated-Care/Private/Integration-of-Mental-Health-Into-Primary-Care-The-Collaborative-Care-Model.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,ee09989b71_Integration-of-Mental-Health-Into-Primary-Care-The-Collaborative-Care-Model.pptx,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/ee09989b71_Integration-of-Mental-Health-Into-Primary-Care-The-Collaborative-Care-Model.pptx,661260,ee09989b710faeef607c815135e9129678211812564dc6b3b62256594b30a563
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/submit-proposals,Psychiatry.org - Submit Proposals for Making Changes to DSM-5-TR,DSM-5-TR Proposals Submission Guidance Document (.pdf),https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Proposal-Submissions-General-Guidance.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/DSM5-Proposal-Submissions-General-Guidance.pdf,application/pdf,35c60b1a34_DSM5-Proposal-Submissions-General-Guidance.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/35c60b1a34_DSM5-Proposal-Submissions-General-Guidance.pdf,849352,35c60b1a34384345e9dff02c3996fd7b654f8f4001da5f1c1ce8dbf45f68ef62
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,Rigorous Research Meets Real World Success – Collaborative Care Model for Mental Health (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/CCM-for-MH-Rigorous-Research-Meets-Real-World-Success.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/CCM-for-MH-Rigorous-Research-Meets-Real-World-Success.pdf,application/pdf,a2e29cccef_CCM-for-MH-Rigorous-Research-Meets-Real-World-Success.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/a2e29cccef_CCM-for-MH-Rigorous-Research-Meets-Real-World-Success.pdf,743300,a2e29cccefa20476be1c4cfd3f680f5bbefe3db8ac0d287af638e066d4b00674
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,View federal funding streams available for integrated care (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Medicaid-Innovation-State-Payment-Care-Reform-Programs.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Medicaid-Innovation-State-Payment-Care-Reform-Programs.pdf,application/pdf,b28b9de1c5_Medicaid-Innovation-State-Payment-Care-Reform-Programs.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/b28b9de1c5_Medicaid-Innovation-State-Payment-Care-Reform-Programs.pdf,192048,b28b9de1c54c9d11933e81b68ea6e96728096a4cfb4b9e43a4b5532e794d02c2
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,View states approved to use Section 1115 waivers (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Approved-Section-1115-Waivers.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Approved-Section-1115-Waivers.pdf,application/pdf,9adbf56ddf_Approved-Section-1115-Waivers.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/9adbf56ddf_Approved-Section-1115-Waivers.pdf,378101,9adbf56ddf14c2da31c99feebf242e068c83b123d6b6d2eb6f875f22f1516b1a
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,Collaborative Care Legislation Draft for the States (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Practice/Professional-Topics/Integrated-Care/Collaborative-Care-Draft-Legislation-for-States.docx,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Professional-Topics/Integrated-Care/Collaborative-Care-Draft-Legislation-for-States.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,f0efabfeb6_Collaborative-Care-Draft-Legislation-for-States.docx,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/f0efabfeb6_Collaborative-Care-Draft-Legislation-for-States.docx,35670,f0efabfeb6708469b5792bfac5100433facb79e0d9855ae5f8fedbad0ec919d9
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,View the New York case study here (.pdf).,https://www.psychiatry.org/getmedia/b684932c-c994-4125-abee-165d7082ed1a/Case-Study-Collaborative-Care-Model-NewYork.pdf,https://www.psychiatry.org/getmedia/b684932c-c994-4125-abee-165d7082ed1a/Case-Study-Collaborative-Care-Model-NewYork.pdf,application/pdf,7dd965698c_Case-Study-Collaborative-Care-Model-NewYork.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/7dd965698c_Case-Study-Collaborative-Care-Model-NewYork.pdf,334370,7dd965698cbb61ac79848653bc9b5311957d0037e3c0d553da8c98a3ad476610
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid,Psychiatry.org - Get Paid,Best Practices for Reimbursing the Collaborative Care Model in Medicaid (.pdf),https://www.psychiatry.org/getmedia/3b44bcf3-cd09-4efc-8b46-12a1d17d4d81/APA-Best-Practice-for-Reimbursing-CoCM-in-Medicaid.pdf,https://www.psychiatry.org/getmedia/3b44bcf3-cd09-4efc-8b46-12a1d17d4d81/APA-Best-Practice-for-Reimbursing-CoCM-in-Medicaid.pdf,application/pdf,3ac72a3bf2_APA-Best-Practice-for-Reimbursing-CoCM-in-Medicaid.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3ac72a3bf2_APA-Best-Practice-for-Reimbursing-CoCM-in-Medicaid.pdf,89867,3ac72a3bf23c331eb5ca2b38d6ba52e23626cbe34de670284befeb71df0d7a37
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,DRAFT Information – State Plan Amendment for 1115 Waiver (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Draft-Language-State-Plan-Amendment-for-1115-Waiver.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Advocacy/Medicaid-Payment-Collaborative-Care-Model/Draft-Language-State-Plan-Amendment-for-1115-Waiver.pdf,application/pdf,3c71014574_Draft-Language-State-Plan-Amendment-for-1115-Waiver.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3c71014574_Draft-Language-State-Plan-Amendment-for-1115-Waiver.pdf,304741,3c710145741433eee8c0b0cff54af8d3436ec14b33fd0ad2f6a94466ddc63d99
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,View the Washington State case study here (.pdf).,https://www.psychiatry.org/getmedia/491b2f33-1443-4fae-a7aa-bab1e43d3ac0/Case-Study-Collaborative-Care-Model-WashingtonState.pdf,https://www.psychiatry.org/getmedia/491b2f33-1443-4fae-a7aa-bab1e43d3ac0/Case-Study-Collaborative-Care-Model-WashingtonState.pdf,application/pdf,1f3139c1ee_Case-Study-Collaborative-Care-Model-WashingtonState.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/1f3139c1ee_Case-Study-Collaborative-Care-Model-WashingtonState.pdf,169604,1f3139c1ee65ab01d157b2a3e7c0cdfaac81c3cb008f184a5bf423745ec2914a
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/coding-updates/2020-coding-updates,Psychiatry.org - 2020 DSM-5 Diagnoses and New ICD-10-CM Codes,Download Easy-to-Print Guide (.pdf),https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2020.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2020.pdf,application/pdf,624b05321b_ICD10-Changes-October-2020.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/624b05321b_ICD10-Changes-October-2020.pdf,176882,624b05321b693684fc3120d7f7b0e17a9c1d77664b8777cb66319f20ace06e73
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/get-paid/medicaid-payment-and-collaborative-care-model,Psychiatry.org - Making the Case: Medicaid Payment for the Collaborative Care Model,View the Maryland case study here (.pdf).,https://www.psychiatry.org/getmedia/04738b26-a484-42ff-b517-9f2939d68bb7/Case-Study-Collaborative-Care-Model-Maryland.pdf,https://www.psychiatry.org/getmedia/04738b26-a484-42ff-b517-9f2939d68bb7/Case-Study-Collaborative-Care-Model-Maryland.pdf,application/pdf,e9623f175b_Case-Study-Collaborative-Care-Model-Maryland.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/e9623f175b_Case-Study-Collaborative-Care-Model-Maryland.pdf,227001,e9623f175b84965a20845326157cb385641c6847e604a335e864ec3d86171e07
Other APA public document,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/coding-updates/2021-coding-updates,Psychiatry.org - 2021 DSM-5 Diagnoses and New ICD-10-CM Codes,Download Easy-to-Print Guide (.pdf),https://www.psychiatry.org/File Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2021.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/DSM/ICD10-Changes-October-2021.pdf,application/pdf,ccc825ef11_ICD10-Changes-October-2021.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/ccc825ef11_ICD10-Changes-October-2021.pdf,175498,ccc825ef11460a9862fec192ad54c5920eb210f1646d214e1d53a8b17aa352f0
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-tr-criteria-text,Psychiatry.org - Updates to DSM-5-TR Criteria and Text,"Download the DSM-5-TR Update: Supplement to the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, September 2025 Text Revision here (.pdf).",https://www.psychiatry.org/getmedia/b68a5776-f88c-45c7-9535-fd219d7aa5cb/APA-DSM5TR-Update-September-2025.pdf,https://www.psychiatry.org/getmedia/b68a5776-f88c-45c7-9535-fd219d7aa5cb/APA-DSM5TR-Update-September-2025.pdf,application/pdf,86b5244f88_APA-DSM5TR-Update-September-2025.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/86b5244f88_APA-DSM5TR-Update-September-2025.pdf,1344755,86b5244f883090ba968e2bcd80a8c45c075dc72d472d03928c6f52b803632aa8
DSM fact sheets and diagnostic education,https://www.psychiatry.org/psychiatrists/practice/dsm/updates-to-dsm/updates-to-dsm-5-tr-criteria-text,Psychiatry.org - Updates to DSM-5-TR Criteria and Text,"Download the DSM-5-TR Update: Supplement to the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, September 2024 Text Revision here (.pdf).",https://www.psychiatry.org/getmedia/2ed086b0-ec88-42ec-aa0e-f442e4af74e6/APA-DSM5TR-Update-September-2024.pdf,https://www.psychiatry.org/getmedia/2ed086b0-ec88-42ec-aa0e-f442e4af74e6/APA-DSM5TR-Update-September-2024.pdf,application/pdf,9fc01a6b8d_APA-DSM5TR-Update-September-2024.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/9fc01a6b8d_APA-DSM5TR-Update-September-2024.pdf,1098293,9fc01a6b8d8df8aab8ee9b457386d3efc98f78a4e0b0a199faffc3470eac78f7
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement/program-highlights,Psychiatry.org - Program Highlights,Download,https://www.psychiatry.org/getmedia/216b2b63-3bcc-4c2c-b390-48a21d3bbec2/APA-APM-Dissemination-Integrated-Care-Report.pdf,https://www.psychiatry.org/getmedia/216b2b63-3bcc-4c2c-b390-48a21d3bbec2/APA-APM-Dissemination-Integrated-Care-Report.pdf,application/pdf,327523e4a4_APA-APM-Dissemination-Integrated-Care-Report.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/327523e4a4_APA-APM-Dissemination-Integrated-Care-Report.pdf,1430097,327523e4a4e0176a6b8feea66961701e909979c880310df73275af808c38d8b1
Collaborative and integrated care,https://www.psychiatry.org/psychiatrists/practice/professional-interests/collaborative-care/implement,Psychiatry.org - Implement,The Practice and Billing Toolkit (.pdf),https://www.psychiatry.org/getmedia/bf8ba668-0db4-40af-9dbf-bc85b33409e1/APA-CoCM-Practice-and-Billing-Toolkit.pdf,https://www.psychiatry.org/getmedia/bf8ba668-0db4-40af-9dbf-bc85b33409e1/APA-CoCM-Practice-and-Billing-Toolkit.pdf,application/pdf,30222b0666_APA-CoCM-Practice-and-Billing-Toolkit.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/30222b0666_APA-CoCM-Practice-and-Billing-Toolkit.pdf,766193,30222b066604c543a133bfb40211cf1a7171ec283dd7f8a8d21f36be70dacf5f
